"cloudlab-video,10.0,0","(1, 1, 2, 1.2, 58.79582264309525)"
"cloudlab-video,10.0,100","(4, 1, 12, 2.0, 183.20837172166668)"
"cloudlab-video,10.0,200","(4, 1, 4, 1.2, 224.84962656666667)"
"cloudlab-video,10.0,300","(1, 12, 8, 1.6, 367.4296672183486)"
"cloudlab-video,10.0,400","(1, 24, 8, 1.6, 479.36935746258996)"
"cloudlab-video,10.0,500","(12, 1, 12, 1.4, 550.8733122377779)"
"cloudlab-video,10.0,600","(4, 4, 16, 2.0, 669.6262600238096)"
"cloudlab-video,10.0,700","(32, 24, 2, 1.4, 774.2609827960785)"
"cloudlab-video,10.0,800","(8, 4, 12, 2.2, 867.5672096726561)"
"cloudlab-video,10.0,900","(24, 28, 12, 2.0, 924.2605741712074)"
"cloudlab-video,20.0,0","(1, 1, 2, 1.2, 58.79582264309525)"
"cloudlab-video,20.0,100","(4, 1, 12, 2.0, 183.20837172166668)"
"cloudlab-video,20.0,200","(4, 1, 4, 1.2, 224.84962656666667)"
"cloudlab-video,20.0,300","(1, 12, 8, 1.6, 367.4296672183486)"
"cloudlab-video,20.0,400","(1, 24, 8, 1.6, 479.36935746258996)"
"cloudlab-video,20.0,500","(12, 1, 12, 1.4, 550.8733122377779)"
"cloudlab-video,20.0,600","(4, 4, 16, 2.0, 669.6262600238096)"
"cloudlab-video,20.0,700","(32, 24, 2, 1.4, 774.2609827960785)"
"cloudlab-video,20.0,800","(8, 4, 12, 2.2, 867.5672096726561)"
"cloudlab-video,20.0,900","(24, 28, 12, 2.0, 924.2605741712074)"
"cloudlab-video,30.0,0","(1, 1, 2, 1.2, 58.79582264309525)"
"cloudlab-video,30.0,100","(4, 1, 12, 2.0, 183.20837172166668)"
"cloudlab-video,30.0,200","(4, 1, 4, 1.2, 224.84962656666667)"
"cloudlab-video,30.0,300","(1, 12, 8, 1.6, 367.4296672183486)"
"cloudlab-video,30.0,400","(1, 24, 8, 1.6, 479.36935746258996)"
"cloudlab-video,30.0,500","(12, 1, 12, 1.4, 550.8733122377779)"
"cloudlab-video,30.0,600","(4, 4, 16, 2.0, 669.6262600238096)"
"cloudlab-video,30.0,700","(32, 24, 2, 1.4, 774.2609827960785)"
"cloudlab-video,30.0,800","(8, 4, 12, 2.2, 867.5672096726561)"
"cloudlab-video,30.0,900","(24, 28, 12, 2.0, 924.2605741712074)"
"cloudlab-video,40.0,0","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,40.0,100","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,40.0,200","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,40.0,300","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,40.0,400","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,40.0,500","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,40.0,600","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,40.0,700","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,40.0,800","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,40.0,900","(24, 24, 4, 2.4, 921.1558369375)"
"cloudlab-video,50.0,0","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,50.0,100","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,50.0,200","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,50.0,300","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,50.0,400","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,50.0,500","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,50.0,600","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,50.0,700","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,50.0,800","(28, 28, 16, 2.4, 886.4125142)"
"cloudlab-video,50.0,900","(24, 24, 4, 2.4, 921.1558369375)"
